시도,시군구,시설명,주소,전화번호,팩스번호,홈페이지 주소,주차대수,공-사설 구분,최초안치기간,연장가능년,연장가능횟수,식당,매점,주차장,유족대기실,장애인편의시설
강원특별자치도,춘천시,강촌추모원,강원특별자치도 춘천시 남산면 강촌길 31-29 (강촌리),033-261-0144,,,10,사설,0,0,0,미설치,미설치,설치,미설치,미설치
강원특별자치도,고성군,고성군추모의집,"강원특별자치도 고성군 죽왕면 공설묘원길 47 (가진리, 추모의집)",033-682-4448,033-680-3168,,0,공설,0,0,0,미설치,미설치,설치,설치,미설치
강원특별자치도,원주시,관음사 추모관,"강원특별자치도 원주시 행구로 533-3 (행구동, 관음사)",033-747-1311,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
강원특별자치도,동해시,동해시하늘정원봉안당,"강원특별자치도 동해시 강원남부로 4589 (단봉동, 동해시하늘정원)",033-530-2894,033-530-2735,,0,공설,0,0,0,미설치,미설치,설치,설치,미설치
강원특별자치도,영월군,물미묘원 봉안당,강원특별자치도 영월군 주천면 솔치로 240-120 (신일리),033-374-4444,033-374-4445,,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
강원특별자치도,삼척시,삼척시추모공원 봉안당,"강원특별자치도 삼척시 강원남부로 4541 (등봉동, 삼척시공원묘지)",033-574-7912,,www.samcheok.go.kr/memorial,50,공설,30,30,1,설치,미설치,설치,미설치,설치
강원특별자치도,속초시,속초시 제2추모의집,강원특별자치도 속초시 이목로 196 (노학동),033-635-7023,033-635-5023,,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
강원특별자치도,속초시,속초시공설봉안묘,강원특별자치도 속초시 이목로 196 (노학동),033-635-7023,033-635-5023,,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
강원특별자치도,속초시,속초시추모의집,강원특별자치도 속초시 이목로 196 (노학동),033-635-7023,033-635-5023,https://www.sokchosiseol.or.kr/biz/welfare.do,0,공설,15,15,2,설치,설치,설치,설치,미설치
강원특별자치도,영월군,솔치백합동산 봉안묘,강원특별자치도 영월군 주천면 신일리 산253,033-742-2170,,,30,사설,0,0,0,미설치,미설치,설치,미설치,미설치
강원특별자치도,춘천시,아름다운추모원,강원특별자치도 춘천시 옛경춘로 387-24 (칠전동),033-263-1668,033-263-1670,www.earumdaun.com,50,사설,0,0,0,미설치,미설치,설치,미설치,미설치
강원특별자치도,양구군,양구봉안공원 봉안담,강원특별자치도 양구군 양구읍 금강산로 518-40 (하리),033-480-2577,033-480-2577,,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
강원특별자치도,양구군,양구봉안공원 봉안당,강원특별자치도 양구군 양구읍 금강산로 518-40 (하리),033-480-2577,,,30,공설,15,15,2,미설치,미설치,설치,미설치,미설치
강원특별자치도,양양군,양양군공설묘원 봉안당,강원특별자치도 양양군 양양읍 남대천로 251-123 (월리),033-670-2341,,,0,공설,0,0,0,미설치,미설치,설치,설치,미설치
강원특별자치도,홍천군,영원한도움의성모성전 납골당,강원특별자치도 홍천군 남면 물구비길 151 (신대리),,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
강원특별자치도,원주시,운계사 봉안묘,강원특별자치도 원주시 귀래면 북원로 586-107 (운계리),033-763-6355,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
강원특별자치도,춘천시,일월사추모공원(봉안탑),강원특별자치도 춘천시 남산면 봉의텃골길 149-10 (행촌리),033-243-3654,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
강원특별자치도,정선군,정선하늘원,"강원특별자치도 정선군 여량면 서동로 3867-26 (남곡리, 정선하늘공원)",033-560-3437,,www.jsimc.or.kr/layout/basic/page/page2/page07.html,25,공설,15,15,3,설치,미설치,설치,설치,설치
강원특별자치도,정선군,정선하늘원 봉안묘,"강원특별자치도 정선군 여량면 서동로 3867-26 (남곡리, 정선하늘공원)",033-560-3437,033-560-3437,,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
강원특별자치도,정선군,정선하늘터,강원특별자치도 정선군 사북읍 소금강로 3500-34 (사북리),033-560-3460,033-592-2847,www.jsimc.or.kr/layout/basic/page/page2/page06.html,16,공설,0,0,0,미설치,미설치,설치,설치,미설치
강원특별자치도,동해시,정심사 봉안당,"강원특별자치도 동해시 만우안길 5-3 (만우동, 정심사)",033-534-3956,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
강원특별자치도,홍천군,천봉사 봉안당,강원특별자치도 홍천군 서면 팔봉산로 118 (대곡리),033-435-8941,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
강원특별자치도,춘천시,천주교 춘천교구 부활성당 추모관,강원특별자치도 춘천시 신동면 김유정로 1727 (정족리),033-240-6022,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
강원특별자치도,강릉시,청솔공원 봉안묘,강원특별자치도 강릉시 사천면 석교리 산162,033-660-3857,,,0,공설,0,0,0,미설치,미설치,설치,미설치,미설치
강원특별자치도,강릉시,청솔공원 영생의집,"강원특별자치도 강릉시 사천면 청솔공원길 334 (석교리, 청솔공원관리사무소)",033-660-3857,,https://www.gn.go.kr/www/contents.do?key=1168,100,공설,15,15,99,미설치,미설치,설치,설치,미설치
강원특별자치도,춘천시,춘천안식공원(봉안묘),"강원특별자치도 춘천시 동산면 종자리로 331-50 (군자리, 춘천시공설묘원)",033-263-6454,,https://www.cuc.or.kr/ansikPark.do,20,공설,30,30,1,설치,설치,설치,설치,설치
강원특별자치도,춘천시,춘천안식공원(안식의집),"강원특별자치도 춘천시 동산면 종자리로 331-50 (군자리, 춘천시공설묘원)",033-263-6454,,https://www.cuc.or.kr/ansikPark.do,10,공설,30,30,1,설치,설치,설치,설치,설치
강원특별자치도,태백시,태백시납골당,"강원특별자치도 태백시 백두대간로 844 (창죽동, 태백공동묘지)",033-550-2844,033-550-2961,https://www.taebaek.go.kr/www/contents.do?key=434,0,공설,30,15,2,설치,미설치,설치,미설치,미설치
강원특별자치도,태백시,태백시납골묘,"강원특별자치도 태백시 백두대간로 844 (창죽동, 태백공동묘지)",033-550-2844,033-550-2961,https://www.taebaek.go.kr/www/contents.do?key=434,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
강원특별자치도,평창군,평창군 공설봉안당,"강원특별자치도 평창군 방림면 서동로 1741-36 (방림리, 평창공원묘지)",033-339-9026,,www.pcfmc.or.kr/facilities04,120,공설,30,30,1,설치,미설치,설치,미설치,미설치
강원특별자치도,평창군,평창군 공설봉안묘·담,"강원특별자치도 평창군 방림면 서동로 1741-36 (방림리, 평창공원묘지)",033-339-9026,,,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
강원특별자치도,인제군,하늘내린 보금자리(가족12위),강원특별자치도 인제군 남면 자작나무숲길 444-62 (남전리),033-460-2056,,https://www.inje.go.kr/portal/field-info/welfare,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
강원특별자치도,인제군,하늘내린 보금자리(가족8위),강원특별자치도 인제군 남면 자작나무숲길 444-62 (남전리),033-460-2056,,https://www.inje.go.kr/portal/field-info/welfare,0,공설,0,15,0,설치,설치,설치,설치,미설치
강원특별자치도,인제군,하늘내린 휴공원(개인단),강원특별자치도 인제군 남면 자작나무숲길 444-62 (남전리),033-460-2056,,https://www.inje.go.kr/portal/field-info/welfare,0,공설,15,15,2,설치,설치,설치,설치,미설치
강원특별자치도,인제군,하늘내린 휴공원(무연단),강원특별자치도 인제군 남면 자작나무숲길 444-62 (남전리),033-460-2056,,https://www.inje.go.kr/portal/field-info/welfare,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
강원특별자치도,인제군,하늘내린 휴공원(부부단),강원특별자치도 인제군 남면 자작나무숲길 444-62 (남전리),033-460-2056,,https://www.inje.go.kr/portal/field-info/welfare,0,공설,15,15,2,설치,설치,설치,설치,미설치
강원특별자치도,원주시,하늘원추모관,"강원특별자치도 원주시 흥업면 사제로 539 (사제리, 하늘원장례예식장)",033-763-0999,,hanulwon.com,300,사설,99,0,0,설치,설치,설치,설치,미설치
강원특별자치도,영월군,혜운사 봉안탑,강원특별자치도 영월군 무릉도원면 두산길 665-26 (두산리),,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
강원특별자치도,홍천군,홍천군공설묘원 봉안당,강원특별자치도 홍천군 홍천읍 느리울길 141-22 (하오안리),033-430-2106,,https://www.hongcheon.go.kr/www/contents.do?key=451,100,공설,15,15,3,설치,미설치,설치,설치,미설치
강원특별자치도,홍천군,홍천군공설묘원 봉안묘·담,강원특별자치도 홍천군 홍천읍 느리울길 141-22 (하오안리),033-430-2106,,https://www.law.go.kr/자치법규/홍천군장사시설설치및운영조례/,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
강원특별자치도,화천군,화천공원묘원 봉안당,강원특별자치도 화천군 하남면 원천리 9-13,033-440-4556,,,0,공설,0,0,0,미설치,미설치,설치,미설치,미설치
강원특별자치도,화천군,화천공원묘원 봉안묘,"강원특별자치도 화천군 하남면 영서로 5697-69 (원천리, 화천공원묘원)",033-440-4556,,,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
강원특별자치도,횡성군,횡성군공설추모공원 추모관,강원특별자치도 횡성군 갑천면 태기로구방8길 132 (구방리),033-340-2904,033-340-2552,,40,공설,15,60,3,미설치,미설치,설치,설치,미설치
강원특별자치도,원주시,휴마루,"강원특별자치도 원주시 흥업면 복술길 33 (사제리, 원주추모공원하늘나래원)",033-749-4870,,https://cms.wfmc.kr/web/lay1/S1T195C201/contents.do,70,공설,15,15,2,설치,설치,설치,설치,미설치
충청북도,제천시,(재)개나리추모공원 봉안담,충청북도 제천시 송학면 도화로 194 (도화리),043-642-4444,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
충청북도,음성군,(재)대지공원묘원 봉안당,충청북도 음성군 생극면 오신로 504-63 (신양리),043-878-3854,,https://dmonster1355.cafe24.com/,0,사설,0,0,0,미설치,미설치,설치,미설치,미설치
충청북도,음성군,(재)대지공원묘원 봉안묘,충청북도 음성군 생극면 오신로 504-63 (신양리),043-878-3854,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
충청북도,충주시,(재)생활불교 봉안당,충청북도 충주시 엄정면 향림길 314 (용산리),043-851-4114,,www.lifebuddhism.co.kr,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
충청북도,충주시,(재)생활불교 봉안탑,충청북도 충주시 엄정면 향림길 314 (용산리),043-851-4114,,www.lifebuddhism.co.kr,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
충청북도,제천시,(재)천주교원주교구 배론성지,충청북도 제천시 봉양읍 배론성지길 296 (구학리),043-651-4527,,www.baeron.or.kr/,300,사설,"2,005",30,1,미설치,미설치,설치,미설치,미설치
충청북도,보은군,결초보은 추모공원,충청북도 보은군 보은읍 속리산로 37 (누청리),043-542-1232,043-540-3809,,80,공설,30,30,1,미설치,미설치,설치,설치,미설치
충청북도,영동군,고당사 효자당,"충청북도 영동군 심천면 옥계폭포길 126 (고당리, 천국사)",043-742-5966,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
충청북도,음성군,꽃동네 봉안묘(봉안담),충청북도 음성군 맹동면 원중로 1221 (통동리),043-879-0100,,,0,사설,99,99,99,미설치,미설치,설치,설치,미설치
충청북도,음성군,꽃동네 정진석센타(봉안당),충청북도 음성군 맹동면 원중로 1221 (통동리),043-872-0101,,,0,사설,99,99,99,미설치,미설치,설치,미설치,미설치
충청북도,청주시 상당구,늘푸른안식관,충청북도 청주시 상당구 미원면 운암계원로 189-29 (운암리),043-295-5004,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
충청북도,옥천군,대한불교 조계종 보륜사 봉안당,충청북도 옥천군 군북면 감로길 55 (증약리),043-732-6545,,,150,사설,99,99,99,설치,미설치,설치,설치,설치
충청북도,청주시 서원구,대한불교정음사원,"충청북도 청주시 서원구 3순환로644번길 33 (죽림동, 대한불교정음사원)",043-233-0924,,www.kgf21.co.kr,50,사설,99,99,0,설치,미설치,설치,설치,미설치
충청북도,충주시,대한불교조계종 화암사,충청북도 충주시 동량면 화암양목길 139 (화암리),043-856-1895,,,100,사설,0,0,0,미설치,미설치,설치,미설치,미설치
충청북도,진천군,대한성공회유지재단 봉안시설,"충청북도 진천군 진천읍 문화3길 72 (교성리, 성공회)",043-533-2246,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
충청북도,청주시,매화원,충청북도 청주시 상당구 가덕면 상장인차로 460 (청용리),043-251-3560,,www.cjsisul.or.kr/home/sub.do?menukey=272,0,공설,0,0,0,설치,설치,설치,미설치,미설치
충청북도,제천시,몽암사 봉안탑,충청북도 제천시 강저로15길 152 (강제동),,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
충청북도,음성군,무지개추모공원 봉안당(다래원),충청북도 음성군 생극면 오신로445번길 77 (신양리),043-883-4449,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
충청북도,음성군,무지개추모공원 봉안탑(다래원),충청북도 음성군 생극면 오신로445번길 77 (신양리),043-883-4449,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
충청북도,음성군,미타사 봉안당,충청북도 음성군 소이면 소이로61번길 164 (비산리),043-873-0330,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
충청북도,청주시,법왕청추모관,충청북도 청주시 상당구 미원면 단재로 2776 (쌍이리),,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
충청북도,진천군,보현사 납골공원,"충청북도 진천군 초평면 초평로 1001 (화산리, 보현사)",043-532-6178,,bohyunsa.modoo.at/,50,사설,99,99,99,설치,미설치,설치,설치,미설치
충청북도,충주시,봉은사 봉안당,"충청북도 충주시 소태면 주치길 135-45 (오량리, 봉은사)",043-854-8120,,www.bongeun.co.kr/ ,30,사설,0,0,0,미설치,미설치,설치,미설치,미설치
충청북도,음성군,생극납골공원,충청북도 음성군 생극면 일생로 497-27 (관성리),080-231-4444,,www.charnelpark.com,200,사설,0,99,99,설치,설치,설치,설치,설치
충청북도,음성군,생극추모공원,충청북도 음성군 생극면 일생로 497-27 (관성리),080-345-4444,,www.charnelpark.com,200,사설,0,99,99,설치,설치,설치,설치,설치
충청북도,충주시,석종사,"충청북도 충주시 직동길 271-56 (직동, 석종사)",043-854-4505,,,50,사설,99,99,99,설치,미설치,설치,미설치,미설치
충청북도,진천군,성림사 연화납골당(봉안당),"충청북도 진천군 덕산읍 인화길 83 (산수리, 성림사)",043-536-4617,,sungrimsa.com,15,사설,99,99,0,미설치,미설치,미설치,미설치,미설치
충청북도,진천군,성림사 연화납골당(봉안탑),"충청북도 진천군 덕산읍 인화길 83 (산수리, 성림사)",043-536-4617,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
충청북도,영동군,영동군 공설봉안묘,충청북도 영동군 영동읍 오탄리 산45,043-740-3358,,,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
충청북도,음성군,예은추모공원,충청북도 음성군 금왕읍 덕금로 936-61 (용계리),043-881-4700,043-882-8900,www.yeaeunpark.com,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
충청북도,옥천군,옥천군봉안당 선화원,충청북도 옥천군 군서면 성왕로 982 (월전리),043-733-4404,,,100,공설,15,3,0,미설치,미설치,설치,설치,설치
충청북도,음성군,용흥사 봉안묘,충청북도 음성군 금왕읍 용계리 183-21,043-877-0943,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
충청북도,제천시,월명사 봉안탑,충청북도 제천시 송학면 시곡길 81 (시곡리),043-643-4733,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
충청북도,청주시,자선사 봉안담,충청북도 청주시 상당구 미원면 화원길 4-97 (화원리),,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
충청북도,청주시,장미원,충청북도 청주시 청원구 오창읍 양청3길 88 (양청리),043-251-3164,,https://www.cjuc.or.kr/home/sub.do?menukey=266,0,공설,0,0,0,미설치,미설치,설치,설치,미설치
충청북도,제천시,제천시영원한쉼터봉안당,충청북도 제천시 송학면 포전리 373번지 외,,,www.okjc.net/welfare/contents.do?key=771,150,공설,15,15,3,미설치,설치,설치,설치,설치
충청북도,충주시,죽림정사,충청북도 충주시 중앙탑면 탄금대로 851 (탑평리),043-851-4404,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
충청북도,증평군,증평군 추모의집 ,"충청북도 음성군 금왕읍 덕금로 936-61, 예은추모공원 내 (용계리)",043-835-4813,,https://jp.go.kr/kor/sub05_01_07_03.do,0,공설,15,15,0,미설치,미설치,미설치,설치,미설치
충청북도,충주시,진달래메모리얼파크,충청북도 충주시 앙성면 와평2길 84 (지당리),043-855-4444,,www.jindallae.kr,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
충청북도,진천군,진천군 추모의집,"충청북도 진천군 진천읍 백곡로 1465-34 (장관리, 진천군공설묘지)",043-539-3868,,https://www.jincheon.go.kr/site/welfare/sub.do?menukey=1056,100,공설,30,15,1,미설치,미설치,설치,설치,설치
충청북도,충주시,천등산 봉안영묘전,충청북도 충주시 산척면 천등박달로 771 (송강리),043-853-4741,,www.skymemo.co.kr,50,사설,30,30,99,미설치,미설치,설치,설치,미설치
충청북도,청주시,청주백화추모관,충청북도 청주시 상당구 명암로 103 (명암동),043-224-2299,,www.bhpark.co.kr,0,사설,60,60,0,설치,미설치,설치,미설치,미설치
충청북도,청주시,청주시목련공원 제1목련당,충청북도 청주시 상당구 목련로 731 (월오동),043-270-8578,,https://www.cjuc.or.kr/home/sub.do?menukey=255,0,공설,15,15,2,설치,설치,설치,설치,설치
충청북도,청주시,청주시목련공원 제2목련당,"충청북도 청주시 상당구 목련로 731 (월오동, 목련장례식장)",043-270-8578,,https://www.cjuc.or.kr/home/sub.do?menukey=253,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
충청북도,청주시,청주시목련공원 제3목련당,"충청북도 청주시 상당구 목련로 731 (월오동, 목련장례식장)",043-270-8578,,https://www.cjuc.or.kr/home/sub.do?menukey=253,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
충청북도,제천시,청풍추모공원,충청북도 제천시 금성면 신담길 46 (월굴리),043-644-4441,,www.BlueWindPark.com,150,사설,99,99,99,미설치,미설치,설치,설치,설치
충청북도,청주시 상당구,충북불교문화회관 봉안당,충청북도 청주시 상당구 월평로184번길 101 (용암동),043-647-0711,,,10,사설,10,3,0,미설치,미설치,설치,설치,설치
충청북도,충주시,충주시 천상원,충청북도 충주시 목벌길 256 (목벌동),043-870-7867,043-870-7867,https://www.cjfmc.or.kr/www/contents.do?key=94,78,공설,0,0,0,설치,설치,설치,설치,설치
충청북도,제천시,통도사 봉안탑,충청북도 제천시 봉양읍 명암로9길 105 (명암리),043-651-3636,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
충청북도,청주시 상당구,풍주선원 봉안탑,"충청북도 청주시 상당구 명암로98번길 116 (명암동, 풍주사)",043-256-5585,,www.pungjusa.or.kr/,30,사설,99,10,99,설치,설치,설치,미설치,미설치
충청북도,단양군,한결재단법인 하늘정원,충청북도 단양군 영춘면 사지원리 445-6,041-545-0601,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
충청남도,아산시,(재)대전교구천주교회 성환공원묘원 봉안당,"충청남도 아산시 음봉면 연암율금로 345-58 (소동리, 성환공원묘지)",042-630-7732,,,350,사설,0,0,0,설치,설치,설치,설치,설치
충청남도,아산시,(재)대전교구천주교회 성환공원묘원 봉안묘,"충청남도 아산시 음봉면 연암율금로 345-58 (소동리, 성환공원묘지)",042-630-7732,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
충청남도,부여군,(재)영호추모공원,충청남도 부여군 세도면 해촌로63번길 43-9 (수고리),041-832-7004,,,0,사설,10,99,0,미설치,미설치,미설치,미설치,미설치
충청남도,홍성군,(재)유명추모공원,충청남도 홍성군 금마면 금마로516번길 64-22 (봉서리),041-631-9971,,www.hyuon.com,50,사설,99,99,99,미설치,미설치,설치,미설치,설치
충청남도,금산군,(재)평화공원 가족봉안묘,"충청남도 금산군 복수면 신대리 193, 194-1",041-752-8503,,,100,사설,30,99,0,미설치,미설치,설치,설치,미설치
충청남도,금산군,(재)평화공원 파라다이스 추모관,충청남도 금산군 복수면 앞재길 21-48 (신대리),041-752-8503,,,300,사설,99,99,0,미설치,미설치,설치,설치,미설치
충청남도,천안시,(재)풍산공원묘원 봉안묘,"충청남도 천안시 동남구 병천면 풍산공원길 70 (봉항리, 풍산공원묘역)",041-554-4199,041-554-4198,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
충청남도,예산군,(재)화산추모공원(봉안),충청남도 예산군 대술면 대술로 574-57 (화산리),041-332-2284,,www.hwasanpark.co.kr,60,사설,99,99,99,설치,미설치,설치,미설치,설치
충청남도,계룡시,계룡시 정명각,충청남도 계룡시 두마면 제1산단로 132 (입암리),042-840-2271,,,0,공설,30,30,1,미설치,미설치,미설치,설치,미설치
충청남도,공주시,공주나래원 봉안당,"충청남도 공주시 이인면 삼배실길 70 (운암리, 나래원)",041-840-8980,,https://www.gongju.go.kr/naraewon/index.do,297,공설,0,0,0,설치,설치,설치,설치,설치
충청남도,금산군,금산군공설봉안당,충청남도 금산군 복수면 복수로 1015-71 (신대리),041-750-2482,041-751-6273,,0,공설,15,15,3,미설치,미설치,미설치,미설치,미설치
충청남도,논산시,논산시양지추모원,충청남도 논산시 양촌면 중산길 165-11 (중산리),041-746-5338,,www.nonsan.go.kr/kor/html/sub05/05020406.html,50,공설,10,10,3,미설치,미설치,설치,설치,미설치
충청남도,부여군,대한불교운문종 봉안탑,충청남도 부여군 초촌면 세탑로 337 (세탑리),041-834-0155,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
충청남도,당진시,대호지공설묘지 봉안묘(개인·가족·평장),"충청남도 당진시 대호지면 봉선길 123 (장정리, 어성정공동묘지)",041-353-3044,,https://www.dangjin.go.kr/bokji/sub04_05_03.do,0,공설,0,0,0,미설치,설치,설치,미설치,미설치
충청남도,당진시,대호지공설묘지 어성정,"충청남도 당진시 대호지면 봉선길 123 (장정리, 어성정공동묘지)",041-353-3044,,https://www.dangjin.go.kr/bokji/sub04_05_03.do,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
충청남도,금산군,만인산 만인사 봉안당,"충청남도 금산군 복수면 다복로 525-35 (용진리, 만인사)",041-751-3755,,만인추모관.inter114.com/,100,사설,15,99,99,설치,미설치,설치,설치,설치
충청남도,논산시,무궁화추모공원,충청남도 논산시 벌곡면 황룡재로553번길 148-71 (양산리),041-734-3844,,www.neverend.kr,30,사설,30,0,0,미설치,미설치,설치,설치,설치
충청남도,보령시,보령시마을단위공원묘지 봉안묘,충청남도 보령시 웅천읍 수부리 산33-1,041-930-4503,041-930-4503,,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
충청남도,보령시,보령시모란공원 봉안당,"충청남도 보령시 성주면 만수로 695-14 (개화리, 모란공원사무실)",041-933-5671,,www.brsisul.or.kr/kor/sub01_03_01.do,100,공설,30,30,1,설치,설치,설치,미설치,설치
충청남도,보령시,보령시모란공원 봉안묘·담,"충청남도 보령시 성주면 만수로 695-14 (개화리, 모란공원사무실)",041-933-5671,,www.brsisul.or.kr/kor/sub01_03_01.do,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
충청남도,서산시,삼길사 봉안당,충청남도 서산시 대산읍 충의로 2779-45 (화곡리),041-663-7328,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
충청남도,금산군,서대산추모공원 봉안당,충청남도 금산군 추부면 서대동기길 100 (서대리),041-754-5108,041-754-4108,www.서대산추모공원.com,500,사설,99,99,99,설치,설치,설치,설치,설치
충청남도,금산군,서대산추모공원 봉안탑,"충청남도 금산군 추부면 서대동기길 100 (서대리, 일불사)",041-754-5108,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
충청남도,서산시,서산시 희망공원(봉안시설),충청남도 서산시 인지면 무학재2길 106 (산동리),041-660-2719,,https://www.seosan.go.kr/welfare/contents.do?key=215,0,공설,15,10,3,미설치,미설치,설치,설치,미설치
충청남도,서산시,서산시추모의집,충청남도 서산시 인지면 무학재2길 106 (산동리),041-660-2719,041-660-2719,,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
충청남도,서천군,서천군영명각 국화관,"충청남도 서천군 판교면 심동길 316-161 (심동리, 영명각납골당)",041-950-4347,041-950-4347,,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
충청남도,서천군,서천군영명각 목련관,충청남도 서천군 판교면 심동리 산 73-1번지,041-950-4347,,,50,공설,10,10,5,미설치,미설치,설치,설치,미설치
충청남도,당진시,석문공설묘지 가족봉안묘,"충청남도 당진시 석문면 통정1길 86-38 (삼화리, 공설묘지관리사)",041-353-5944,,https://www.dangjin.go.kr/bokji/sub04_05_03.do,0,공설,0,0,0,미설치,설치,설치,설치,미설치
충청남도,공주시,성공사 봉안당,충청남도 공주시 우성면 성곡길 347-30 (방문리),041-853-3355,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
충청남도,공주시,성공사 지장전,충청남도 공주시 우성면 성곡길 347-30 (방문리),041-853-3355,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
충청남도,논산시,성불사 봉안당,충청남도 논산시 상월면 상월로486번길 81 (대명리),041-734-0545,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
충청남도,논산시,성불사 봉안탑,충청남도 논산시 상월면 상월로486번길 81 (대명리),041-734-0545,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
충청남도,당진시,솔뫼공설묘지 가족봉안묘,충청남도 당진시 우강면 우강송산로 64 (송산리),041-363-4786,,https://www.dangjin.go.kr/bokji/sub04_05_03.do,0,공설,0,0,0,미설치,설치,설치,설치,미설치
충청남도,당진시,솔뫼공설묘지 안향정,충청남도 당진시 우강면 우강송산로 64 (송산리),041-363-4786,,https://www.dangjin.go.kr/bokji/sub04_05_03.do,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
충청남도,아산시,아산메모리얼파크 휴온 봉안당,충청남도 아산시 송악면 외암로 55-15 (거산리),02-502-9984,,www.hyuon.com,60,사설,99,99,99,미설치,미설치,설치,설치,설치
충청남도,아산시,아산메모리얼파크 휴온 봉안묘,충청남도 아산시 송악면 외암로 55-15 (거산리),02-502-9984,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
충청남도,아산시,아산시공설봉안당,충청남도 아산시 송악면 외암로 30-30 (거산리),041-538-1940,,https://asanfmc.or.kr/new/cms/?no=25,42,공설,15,15,2,미설치,미설치,설치,설치,설치
충청남도,예산군,예산군추모공원 봉안묘(가족·평장) ,"충청남도 예산군 응봉면 예당로 1345-12 (평촌리, 예산군추모공원)",041-339-8251,041-339-8259,,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
충청남도,예산군,예산군추모의집 제1관,"충청남도 예산군 응봉면 예당로 1345-12 (평촌리, 예산군추모공원)",041-339-8252,041-339-8259,https://www.yesan.go.kr/kor/sub06_13_04_03_01.do,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
충청남도,예산군,예산군추모의집 제2관,"충청남도 예산군 응봉면 예당로 1345-12 (평촌리, 예산군추모공원)",041-339-8252,041-339-8259,https://www.yesan.go.kr/kor/sub06_13_04_03_01.do,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
